Sample Date,Sample Depth (m),Station ID,Site Name,Latitude,Longitude,Taxa,Abundance (cells/L*),Abundance Notes*,Temp (ᵒC),Salinity,DO (%),DO (mg/L),pH,Chlorophyll fluorescence (RFU),Chlorophyll fluorescence (µg/L),Turbidity (NTU),Sp Cond,Cond units,Bottom Depth (m),HAB ID
1-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pseudo-nitzschia spp.,0,,29.19,26.278,86.459,5.733,7.889,,4.022,,,,4.9,HABW250701-053
1-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pyrodinium bahamense,0,,29.19,26.278,86.459,5.733,7.889,,4.022,,,,4.9,HABW250701-053
1-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,,29.29,25.684,98.062,6.512,8.013,,5.448,,,,4,HABW250701-054
1-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pseudo-nitzschia spp.,0,,29.29,25.684,98.062,6.512,8.013,,5.448,,,,4,HABW250701-054
1-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pyrodinium bahamense,0,,29.29,25.684,98.062,6.512,8.013,,5.448,,,,4,HABW250701-054
1-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Tripos hircus,2667,,29.29,25.684,98.062,6.512,8.013,,5.448,,,,4,HABW250701-054
1-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanoflagellates,16671791,,29.29,25.684,98.062,6.512,8.013,,5.448,,,,4,HABW250701-054
1-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanodiatoms,65496322,,29.29,25.684,98.062,6.512,8.013,,5.448,,,,4,HABW250701-054
1-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanoplankton,272702869,,29.29,25.684,98.062,6.512,8.013,,5.448,,,,4,HABW250701-054
1-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Picoflagellates,,present,29.29,25.684,98.062,6.512,8.013,,5.448,,,,4,HABW250701-054
1-Jul-25,4,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,,28.9,25.693,72.219,4.827,7.965,,7.675,,,,4,HABW250701-055
1-Jul-25,4,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pseudo-nitzschia spp.,0,,28.9,25.693,72.219,4.827,7.965,,7.675,,,,4,HABW250701-055
1-Jul-25,4,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pyrodinium bahamense,0,,28.9,25.693,72.219,4.827,7.965,,7.675,,,,4,HABW250701-055
1-Jul-25,4,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Prorocentrum micans,2000,,28.9,25.693,72.219,4.827,7.965,,7.675,,,,4,HABW250701-055
1-Jul-25,4,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanoflagellates,21435160,,28.9,25.693,72.219,4.827,7.965,,7.675,,,,4,HABW250701-055
1-Jul-25,4,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanodiatoms,52397058,,28.9,25.693,72.219,4.827,7.965,,7.675,,,,4,HABW250701-055
1-Jul-25,4,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanoplankton,245313498,,28.9,25.693,72.219,4.827,7.965,,7.675,,,,4,HABW250701-055
1-Jul-25,4,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Picoplankton,,present,28.9,25.693,72.219,4.827,7.965,,7.675,,,,4,HABW250701-055
1-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,,28.88,27.11,93.938,6.231,7.916,,4.814,,,,2.9,HABW250701-056
1-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pseudo-nitzschia spp.,0,,28.88,27.11,93.938,6.231,7.916,,4.814,,,,2.9,HABW250701-056
1-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pyrodinium bahamense,0,,28.88,27.11,93.938,6.231,7.916,,4.814,,,,2.9,HABW250701-056
1-Jul-25,2.9,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,,28.82,27.11,89.324,5.932,7.906,,4.801,,,,2.9,HABW250701-057
1-Jul-25,2.9,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pseudo-nitzschia spp.,0,,28.82,27.11,89.324,5.932,7.906,,4.801,,,,2.9,HABW250701-057
1-Jul-25,2.9,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pyrodinium bahamense,0,,28.82,27.11,89.324,5.932,7.906,,4.801,,,,2.9,HABW250701-057
1-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Karenia brevis,0,,29.48,27.399,90.671,5.946,7.882,,2.2,,,,3.8,HABW250701-058
1-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Pseudo-nitzschia spp.,0,,29.48,27.399,90.671,5.946,7.882,,2.2,,,,3.8,HABW250701-058
1-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Pyrodinium bahamense,0,,29.48,27.399,90.671,5.946,7.882,,2.2,,,,3.8,HABW250701-058
1-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Karenia brevis,0,,29.42,27.946,87.658,5.737,7.935,,0.646,,,,10.7,HABW250701-059
1-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Pseudo-nitzschia spp.,0,,29.42,27.946,87.658,5.737,7.935,,0.646,,,,10.7,HABW250701-059
1-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Pyrodinium bahamense,0,,29.42,27.946,87.658,5.737,7.935,,0.646,,,,10.7,HABW250701-059
1-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Karenia brevis,0,,29.17,28.72,79.189,5.181,7.9,,1.977,,,,5.7,HABW250701-060
1-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Pseudo-nitzschia spp.,0,,29.17,28.72,79.189,5.181,7.9,,1.977,,,,5.7,HABW250701-060
1-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Pyrodinium bahamense,0,,29.17,28.72,79.189,5.181,7.9,,1.977,,,,5.7,HABW250701-060
18-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Karenia brevis,0,,31.53,21.539,119.009,7.795,8.039,,3.197,,,,2.6,HABW250718-034
18-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pseudo-nitzschia spp.,0,,31.53,21.539,119.009,7.795,8.039,,3.197,,,,2.6,HABW250718-034
18-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pyrodinium bahamense,0,,31.53,21.539,119.009,7.795,8.039,,3.197,,,,2.6,HABW250718-034
18-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Prorocentrum micans,2333,,31.53,21.539,119.009,7.795,8.039,,3.197,,,,2.6,HABW250718-034
18-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Tripos hircus,12667,,31.53,21.539,119.009,7.795,8.039,,3.197,,,,2.6,HABW250718-034
18-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Prorocentrum cordatum,,present,31.53,21.539,119.009,7.795,8.039,,3.197,,,,2.6,HABW250718-034
18-Jul-25,2.6,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Karenia brevis,0,,30.93,22.393,32.234,2.122,7.939,,4.607,,,,2.6,HABW250718-035
18-Jul-25,2.6,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pseudo-nitzschia spp.,0,,30.93,22.393,32.234,2.122,7.939,,4.607,,,,2.6,HABW250718-035
18-Jul-25,2.6,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pyrodinium bahamense,0,,30.93,22.393,32.234,2.122,7.939,,4.607,,,,2.6,HABW250718-035
18-Jul-25,2.6,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Tripos hircus,,present,30.93,22.393,32.234,2.122,7.939,,4.607,,,,2.6,HABW250718-035
18-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Karenia brevis,0,,30.6,23.872,108.949,7.153,8.028,,2.278,,,,3.5,HABW250718-036
18-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Pseudo-nitzschia spp.,0,,30.6,23.872,108.949,7.153,8.028,,2.278,,,,3.5,HABW250718-036
18-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Pyrodinium bahamense,0,,30.6,23.872,108.949,7.153,8.028,,2.278,,,,3.5,HABW250718-036
18-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Tripos hircus,,present,30.6,23.872,108.949,7.153,8.028,,2.278,,,,3.5,HABW250718-036
18-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Nanoplankton,,present,30.6,23.872,108.949,7.153,8.028,,2.278,,,,3.5,HABW250718-036
18-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Karenia brevis,0,,30.88,25.324,110.154,7.142,8.018,,2.388,,,,2.6,HABW250718-037
18-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Pseudo-nitzschia spp.,0,,30.88,25.324,110.154,7.142,8.018,,2.388,,,,2.6,HABW250718-037
18-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Pyrodinium bahamense,0,,30.88,25.324,110.154,7.142,8.018,,2.388,,,,2.6,HABW250718-037
18-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Nanoplankton,,present,30.88,25.324,110.154,7.142,8.018,,2.388,,,,2.6,HABW250718-037
18-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Karenia brevis,0,,30.67,26.15,97.222,6.296,7.933,,1.883,,,,3.5,HABW250718-038
18-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Pseudo-nitzschia spp.,0,,30.67,26.15,97.222,6.296,7.933,,1.883,,,,3.5,HABW250718-038
18-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Pyrodinium bahamense,0,,30.67,26.15,97.222,6.296,7.933,,1.883,,,,3.5,HABW250718-038
18-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Coscinodiscus spp.,,present,30.67,26.15,97.222,6.296,7.933,,1.883,,,,3.5,HABW250718-038
18-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Nanoplankton,,present,30.67,26.15,97.222,6.296,7.933,,1.883,,,,3.5,HABW250718-038
18-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Karenia brevis,0,,30.63,25.16,101.446,6.61,8,,3.127,,,,4.9,HABW250718-039
18-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pseudo-nitzschia spp.,0,,30.63,25.16,101.446,6.61,8,,3.127,,,,4.9,HABW250718-039
18-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pyrodinium bahamense,0,,30.63,25.16,101.446,6.61,8,,3.127,,,,4.9,HABW250718-039
18-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Prorocentrum micans,333,,30.63,25.16,101.446,6.61,8,,3.127,,,,4.9,HABW250718-039
18-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Tripos hircus,1000,,30.63,25.16,101.446,6.61,8,,3.127,,,,4.9,HABW250718-039
18-Jul-25,4.9,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Karenia brevis,0,,30.39,25.291,95.964,6.273,7.963,,3.493,,,,4.9,HABW250718-040
18-Jul-25,4.9,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pseudo-nitzschia spp.,0,,30.39,25.291,95.964,6.273,7.963,,3.493,,,,4.9,HABW250718-040
18-Jul-25,4.9,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pyrodinium bahamense,0,,30.39,25.291,95.964,6.273,7.963,,3.493,,,,4.9,HABW250718-040
18-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,,30.3,24.769,93.79,6.158,7.958,,1.397,,,,4.2,HABW250718-041
18-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pseudo-nitzschia spp.,0,,30.3,24.769,93.79,6.158,7.958,,1.397,,,,4.2,HABW250718-041
18-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pyrodinium bahamense,0,,30.3,24.769,93.79,6.158,7.958,,1.397,,,,4.2,HABW250718-041
18-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Prorocentrum micans,6667,,30.3,24.769,93.79,6.158,7.958,,1.397,,,,4.2,HABW250718-041
18-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Tripos hircus,8333,,30.3,24.769,93.79,6.158,7.958,,1.397,,,,4.2,HABW250718-041
18-Jul-25,4.2,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,,30.2,24.882,54.978,3.613,7.908,,3.352,,,,4.2,HABW250718-042
18-Jul-25,4.2,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pseudo-nitzschia spp.,0,,30.2,24.882,54.978,3.613,7.908,,3.352,,,,4.2,HABW250718-042
18-Jul-25,4.2,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pyrodinium bahamense,0,,30.2,24.882,54.978,3.613,7.908,,3.352,,,,4.2,HABW250718-042
18-Jul-25,4.2,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Tripos hircus,3000,,30.2,24.882,54.978,3.613,7.908,,3.352,,,,4.2,HABW250718-042
18-Jul-25,4.2,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Prorocentrum micans,8667,,30.2,24.882,54.978,3.613,7.908,,3.352,,,,4.2,HABW250718-042
18-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,,30.5,26.457,97.691,6.334,7.96,,3.023,,,,3.3,HABW250718-043
18-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pseudo-nitzschia spp.,0,,30.5,26.457,97.691,6.334,7.96,,3.023,,,,3.3,HABW250718-043
18-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pyrodinium bahamense,0,,30.5,26.457,97.691,6.334,7.96,,3.023,,,,3.3,HABW250718-043
18-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Tripos hircus,333,,30.5,26.457,97.691,6.334,7.96,,3.023,,,,3.3,HABW250718-043
18-Jul-25,3.3,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,,30.46,26.511,98.032,6.358,7.949,,3.081,,,,3.3,HABW250718-044
18-Jul-25,3.3,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pseudo-nitzschia spp.,0,,30.46,26.511,98.032,6.358,7.949,,3.081,,,,3.3,HABW250718-044
18-Jul-25,3.3,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pyrodinium bahamense,0,,30.46,26.511,98.032,6.358,7.949,,3.081,,,,3.3,HABW250718-044
18-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Karenia brevis,0,,30.54,26.759,93.152,6.026,7.9,,1.625,,,,4,HABW250718-045
18-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Pseudo-nitzschia spp.,0,,30.54,26.759,93.152,6.026,7.9,,1.625,,,,4,HABW250718-045
18-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Pyrodinium bahamense,0,,30.54,26.759,93.152,6.026,7.9,,1.625,,,,4,HABW250718-045
18-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Coscinodiscus spp.,,present,30.54,26.759,93.152,6.026,7.9,,1.625,,,,4,HABW250718-045
18-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Nanoplankton,,present,30.54,26.759,93.152,6.026,7.9,,1.625,,,,4,HABW250718-045
18-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Karenia brevis,0,,30.56,27.217,87.194,5.624,7.904,,2.978,,,,11.2,HABW250718-046
18-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Pyrodinium bahamense,0,,30.56,27.217,87.194,5.624,7.904,,2.978,,,,11.2,HABW250718-046
18-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Pseudo-nitzschia spp.,1000,,30.56,27.217,87.194,5.624,7.904,,2.978,,,,11.2,HABW250718-046
18-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Karenia brevis,0,,30.2,28.5,96.941,6.246,7.904,,2.43,,,,5.7,HABW250718-047
18-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Pyrodinium bahamense,0,,30.2,28.5,96.941,6.246,7.904,,2.43,,,,5.7,HABW250718-047
18-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Pseudo-nitzschia spp.,23333,,30.2,28.5,96.941,6.246,7.904,,2.43,,,,5.7,HABW250718-047
18-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Diatom unidentified,,present,30.2,28.5,96.941,6.246,7.904,,2.43,,,,5.7,HABW250718-047
31-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Karenia brevis,0,,33.08,22.273,116.319,7.402,8.072,,2.738,,,,2.2,HABW250731-046
31-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pseudo-nitzschia spp.,0,,33.08,22.273,116.319,7.402,8.072,,2.738,,,,2.2,HABW250731-046
31-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pyrodinium bahamense,0,,33.08,22.273,116.319,7.402,8.072,,2.738,,,,2.2,HABW250731-046
31-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Nanoflagellates,25007687,,33.08,22.273,116.319,7.402,8.072,,2.738,,,,2.2,HABW250731-046
31-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Nanoplankton,327481611,,33.08,22.273,116.319,7.402,8.072,,2.738,,,,2.2,HABW250731-046
31-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Picoplankton,1486171093,,33.08,22.273,116.319,7.402,8.072,,2.738,,,,2.2,HABW250731-046
31-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Tripos hircus,,present,33.08,22.273,116.319,7.402,8.072,,2.738,,,,2.2,HABW250731-046
31-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Heterocapsa spp.,,present,33.08,22.273,116.319,7.402,8.072,,2.738,,,,2.2,HABW250731-046
31-Jul-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Coscinodiscus spp.,,present,33.08,22.273,116.319,7.402,8.072,,2.738,,,,2.2,HABW250731-046
31-Jul-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Karenia brevis,0,,32.78,23.429,39.14,2.487,8.003,,8.309,,,,2.2,HABW250731-047
31-Jul-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pseudo-nitzschia spp.,0,,32.78,23.429,39.14,2.487,8.003,,8.309,,,,2.2,HABW250731-047
31-Jul-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pyrodinium bahamense,0,,32.78,23.429,39.14,2.487,8.003,,8.309,,,,2.2,HABW250731-047
31-Jul-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Tripos hircus,200489,,32.78,23.429,39.14,2.487,8.003,,8.309,,,,2.2,HABW250731-047
31-Jul-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Nanoflagellates,33343582,,32.78,23.429,39.14,2.487,8.003,,8.309,,,,2.2,HABW250731-047
31-Jul-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Nanoplankton,312000662,,32.78,23.429,39.14,2.487,8.003,,8.309,,,,2.2,HABW250731-047
31-Jul-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Picoplankton,1657652373,,32.78,23.429,39.14,2.487,8.003,,8.309,,,,2.2,HABW250731-047
31-Jul-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Prorocentrum micans,,present,32.78,23.429,39.14,2.487,8.003,,8.309,,,,2.2,HABW250731-047
31-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Karenia brevis,0,,32.73,23.92,105.266,6.676,8.026,,3.231,,,,3.2,HABW250731-048
31-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Pseudo-nitzschia spp.,0,,32.73,23.92,105.266,6.676,8.026,,3.231,,,,3.2,HABW250731-048
31-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Pyrodinium bahamense,0,,32.73,23.92,105.266,6.676,8.026,,3.231,,,,3.2,HABW250731-048
31-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Nanoflagellates,21435160,,32.73,23.92,105.266,6.676,8.026,,3.231,,,,3.2,HABW250731-048
31-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Nanoplankton,272702869,,32.73,23.92,105.266,6.676,8.026,,3.231,,,,3.2,HABW250731-048
31-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Tripos hircus,,present,32.73,23.92,105.266,6.676,8.026,,3.231,,,,3.2,HABW250731-048
31-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Prorocentrum micans,,present,32.73,23.92,105.266,6.676,8.026,,3.231,,,,3.2,HABW250731-048
31-Jul-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Heterocapsa spp.,,present,32.73,23.92,105.266,6.676,8.026,,3.231,,,,3.2,HABW250731-048
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Karenia brevis,0,,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Pseudo-nitzschia spp.,0,,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Pyrodinium bahamense,0,,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Nanoflagellates,13099264,,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
