Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
OTB_BACT_7-31-2025,Blank,All Events,BL1 - BL1-H,N/A,440,50,8.800,17894,N/A,24726.93,N/A
OTB_BACT_7-31-2025,Blank,R2,BL1 - BL1-H,N/A,348,50,6.960,21028,N/A,23009.25,N/A
OTB_BACT_7-31-2025,Blank,R1,BL1 - BL1-H,N/A,440,50,8.800,17894,N/A,24726.93,N/A
OTB_BACT_7-31-2025,Blank,R1,FSC - FSC-H,SSC - SSC-H,440,50,8.800,3699,3467,3829.50,3085.98
OTB_BACT_7-31-2025,Blank,R3,BL1 - BL1-H,SSC - SSC-H,76,50,1.520,43696,2906,29755.64,2316.15
OTB_BACT_7-31-2025,Blank,R1,BL1 - BL1-H,SSC - SSC-H,440,50,8.800,17894,3467,24726.93,3085.98
OTB_BACT_7-31-2025,Blank,R3,FSC - FSC-H,SSC - SSC-H,76,50,1.520,5710,2906,4587.16,2316.15
OTB_BACT_7-31-2025,St1_1,All Events,BL1 - BL1-H,N/A,402390,50,8047.800,32427,N/A,41627.64,N/A
OTB_BACT_7-31-2025,St1_1,R2,BL1 - BL1-H,N/A,346203,50,6924.060,34368,N/A,32688.71,N/A
OTB_BACT_7-31-2025,St1_1,R1,BL1 - BL1-H,N/A,402390,50,8047.800,32427,N/A,41627.64,N/A
OTB_BACT_7-31-2025,St1_1,R1,FSC - FSC-H,SSC - SSC-H,402390,50,8047.800,3056,1742,3452.88,2406.03
OTB_BACT_7-31-2025,St1_1,R3,BL1 - BL1-H,SSC - SSC-H,260753,50,5215.060,44777,1147,43996.63,1353.76
OTB_BACT_7-31-2025,St1_1,R1,BL1 - BL1-H,SSC - SSC-H,402390,50,8047.800,32427,1742,41627.64,2406.03
OTB_BACT_7-31-2025,St1_1,R3,FSC - FSC-H,SSC - SSC-H,260753,50,5215.060,2638,1147,2471.00,1353.76
OTB_BACT_7-31-2025,St1_2,All Events,BL1 - BL1-H,N/A,422436,50,8448.720,31853,N/A,41352.55,N/A
OTB_BACT_7-31-2025,St1_2,R2,BL1 - BL1-H,N/A,360202,50,7204.040,34055,N/A,32177.49,N/A
OTB_BACT_7-31-2025,St1_2,R1,BL1 - BL1-H,N/A,422436,50,8448.720,31853,N/A,41352.55,N/A
OTB_BACT_7-31-2025,St1_2,R1,FSC - FSC-H,SSC - SSC-H,422436,50,8448.720,3008,1760,3387.01,2419.17
OTB_BACT_7-31-2025,St1_2,R3,BL1 - BL1-H,SSC - SSC-H,269161,50,5383.220,44532,1142,43602.79,1345.39
OTB_BACT_7-31-2025,St1_2,R1,BL1 - BL1-H,SSC - SSC-H,422436,50,8448.720,31853,1760,41352.55,2419.17
OTB_BACT_7-31-2025,St1_2,R3,FSC - FSC-H,SSC - SSC-H,269161,50,5383.220,2596,1142,2422.71,1345.39
OTB_BACT_7-31-2025,St1_3,All Events,BL1 - BL1-H,N/A,415321,50,8306.420,31394,N/A,40598.83,N/A
OTB_BACT_7-31-2025,St1_3,R2,BL1 - BL1-H,N/A,351564,50,7031.280,33982,N/A,32297.55,N/A
OTB_BACT_7-31-2025,St1_3,R1,BL1 - BL1-H,N/A,415321,50,8306.420,31394,N/A,40598.83,N/A
OTB_BACT_7-31-2025,St1_3,R1,FSC - FSC-H,SSC - SSC-H,415321,50,8306.420,2979,1764,3401.51,2418.71
OTB_BACT_7-31-2025,St1_3,R3,BL1 - BL1-H,SSC - SSC-H,261683,50,5233.660,44352,1134,42981.52,1336.36
OTB_BACT_7-31-2025,St1_3,R1,BL1 - BL1-H,SSC - SSC-H,415321,50,8306.420,31394,1764,40598.83,2418.71
OTB_BACT_7-31-2025,St1_3,R3,FSC - FSC-H,SSC - SSC-H,261683,50,5233.660,2554,1134,2416.43,1336.36
OTB_BACT_7-31-2025,St2_1,All Events,BL1 - BL1-H,N/A,403337,50,8066.740,33171,N/A,39590.88,N/A
OTB_BACT_7-31-2025,St2_1,R2,BL1 - BL1-H,N/A,359073,50,7181.460,34800,N/A,31017.19,N/A
OTB_BACT_7-31-2025,St2_1,R1,BL1 - BL1-H,N/A,403337,50,8066.740,33171,N/A,39590.88,N/A
OTB_BACT_7-31-2025,St2_1,R1,FSC - FSC-H,SSC - SSC-H,403337,50,8066.740,2806,1432,3156.78,2060.55
OTB_BACT_7-31-2025,St2_1,R3,BL1 - BL1-H,SSC - SSC-H,283583,50,5671.660,42825,1017,39307.19,1179.02
OTB_BACT_7-31-2025,St2_1,R1,BL1 - BL1-H,SSC - SSC-H,403337,50,8066.740,33171,1432,39590.88,2060.55
OTB_BACT_7-31-2025,St2_1,R3,FSC - FSC-H,SSC - SSC-H,283583,50,5671.660,2463,1017,2150.97,1179.02
OTB_BACT_7-31-2025,St2_2,All Events,BL1 - BL1-H,N/A,394179,50,7883.580,32891,N/A,40048.20,N/A
OTB_BACT_7-31-2025,St2_2,R2,BL1 - BL1-H,N/A,350350,50,7007.000,34448,N/A,30605.05,N/A
OTB_BACT_7-31-2025,St2_2,R1,BL1 - BL1-H,N/A,394179,50,7883.580,32891,N/A,40048.20,N/A
OTB_BACT_7-31-2025,St2_2,R1,FSC - FSC-H,SSC - SSC-H,394179,50,7883.580,2759,1412,3106.00,2044.52
OTB_BACT_7-31-2025,St2_2,R3,BL1 - BL1-H,SSC - SSC-H,275498,50,5509.960,42598,1005,39185.33,1160.12
