Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
OTB_25-05-08,Blank,All Events,BL1 - BL1-H,N/A,102,50,2.040,4384,N/A,3674.37,N/A
OTB_25-05-08,Blank,R2,BL1 - BL1-H,N/A,26,50,0.520,8243,N/A,5722.87,N/A
OTB_25-05-08,Blank,R1,BL1 - BL1-H,N/A,102,50,2.040,4384,N/A,3674.37,N/A
OTB_25-05-08,Blank,R1,FSC - FSC-H,SSC - SSC-H,102,50,2.040,2276,6199,1356.20,3594.74
OTB_25-05-08,Blank,R3,BL1 - BL1-H,SSC - SSC-H,2,50,0.040,15749,1360,2931.66,718.42
OTB_25-05-08,Blank,R1,BL1 - BL1-H,SSC - SSC-H,102,50,2.040,4384,6199,3674.37,3594.74
OTB_25-05-08,Blank,R3,FSC - FSC-H,SSC - SSC-H,2,50,0.040,2093,1360,487.90,718.42
OTB_25-05-08,St1_1,All Events,BL1 - BL1-H,N/A,244843,50,4896.860,31229,N/A,35192.76,N/A
OTB_25-05-08,St1_1,R2,BL1 - BL1-H,N/A,212445,50,4248.900,33640,N/A,26351.73,N/A
OTB_25-05-08,St1_1,R1,BL1 - BL1-H,N/A,244843,50,4896.860,31229,N/A,35192.76,N/A
OTB_25-05-08,St1_1,R1,FSC - FSC-H,SSC - SSC-H,244843,50,4896.860,2435,1051,1848.95,1712.60
OTB_25-05-08,St1_1,R3,BL1 - BL1-H,SSC - SSC-H,174096,50,3481.920,40425,774,34168.54,932.80
OTB_25-05-08,St1_1,R1,BL1 - BL1-H,SSC - SSC-H,244843,50,4896.860,31229,1051,35192.76,1712.60
OTB_25-05-08,St1_1,R3,FSC - FSC-H,SSC - SSC-H,174096,50,3481.920,2340,774,1609.78,932.80
OTB_25-05-08,St1_2,All Events,BL1 - BL1-H,N/A,240994,50,4819.880,31199,N/A,34720.44,N/A
OTB_25-05-08,St1_2,R2,BL1 - BL1-H,N/A,207945,50,4158.900,33953,N/A,26186.32,N/A
OTB_25-05-08,St1_2,R1,BL1 - BL1-H,N/A,240994,50,4819.880,31199,N/A,34720.44,N/A
OTB_25-05-08,St1_2,R1,FSC - FSC-H,SSC - SSC-H,240994,50,4819.880,2382,1054,1796.80,1742.45
OTB_25-05-08,St1_2,R3,BL1 - BL1-H,SSC - SSC-H,171168,50,3423.360,40437,756,33175.54,918.44
