Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
OTB_BACT_09-11-2025,Blank,All Events,BL1 - BL1-H,N/A,65,50,1.300,6632,N/A,9369.56,N/A
OTB_BACT_09-11-2025,Blank,R2,BL1 - BL1-H,N/A,19,50,0.380,15805,N/A,13640.76,N/A
OTB_BACT_09-11-2025,Blank,R1,BL1 - BL1-H,N/A,65,50,1.300,6632,N/A,9369.56,N/A
OTB_BACT_09-11-2025,Blank,R1,FSC - FSC-H,SSC - SSC-H,65,50,1.300,2870,3957,2302.75,4299.97
OTB_BACT_09-11-2025,Blank,R3,BL1 - BL1-H,SSC - SSC-H,4,50,0.080,35062,1972,17557.33,1950.71
OTB_BACT_09-11-2025,Blank,R1,BL1 - BL1-H,SSC - SSC-H,65,50,1.300,6632,3957,9369.56,4299.97
OTB_BACT_09-11-2025,Blank,R3,FSC - FSC-H,SSC - SSC-H,4,50,0.080,4209,1972,6023.79,1950.71
OTB_BACT_09-11-2025,St1_1,All Events,BL1 - BL1-H,N/A,384938,50,7698.760,28500,N/A,37500.89,N/A
OTB_BACT_09-11-2025,St1_1,R2,BL1 - BL1-H,N/A,304175,50,6083.500,32783,N/A,28523.50,N/A
OTB_BACT_09-11-2025,St1_1,R1,BL1 - BL1-H,N/A,384938,50,7698.760,28500,N/A,37500.89,N/A
OTB_BACT_09-11-2025,St1_1,R1,FSC - FSC-H,SSC - SSC-H,384938,50,7698.760,2548,1597,2287.54,2515.62
OTB_BACT_09-11-2025,St1_1,R3,BL1 - BL1-H,SSC - SSC-H,234963,50,4699.260,42000,750,39416.24,922.43
OTB_BACT_09-11-2025,St1_1,R1,BL1 - BL1-H,SSC - SSC-H,384938,50,7698.760,28500,1597,37500.89,2515.62
OTB_BACT_09-11-2025,St1_1,R3,FSC - FSC-H,SSC - SSC-H,234963,50,4699.260,2223,750,1615.59,922.43
OTB_BACT_09-11-2025,St1_2,All Events,BL1 - BL1-H,N/A,410355,50,8207.100,27835,N/A,34434.44,N/A
OTB_BACT_09-11-2025,St1_2,R2,BL1 - BL1-H,N/A,333734,50,6674.680,31753,N/A,27817.56,N/A
OTB_BACT_09-11-2025,St1_2,R1,BL1 - BL1-H,N/A,410355,50,8207.100,27835,N/A,34434.44,N/A
OTB_BACT_09-11-2025,St1_2,R1,FSC - FSC-H,SSC - SSC-H,410355,50,8207.100,2478,1480,2195.80,2365.80
OTB_BACT_09-11-2025,St1_2,R3,BL1 - BL1-H,SSC - SSC-H,252343,50,5046.860,40713,777,35988.99,928.75
OTB_BACT_09-11-2025,St1_2,R1,BL1 - BL1-H,SSC - SSC-H,410355,50,8207.100,27835,1480,34434.44,2365.80
OTB_BACT_09-11-2025,St1_2,R3,FSC - FSC-H,SSC - SSC-H,252343,50,5046.860,2231,777,1654.30,928.75
OTB_BACT_09-11-2025,St1_3,All Events,BL1 - BL1-H,N/A,413770,50,8275.400,27809,N/A,34222.47,N/A
OTB_BACT_09-11-2025,St1_3,R2,BL1 - BL1-H,N/A,343282,50,6865.640,31107,N/A,27128.70,N/A
OTB_BACT_09-11-2025,St1_3,R1,BL1 - BL1-H,N/A,413770,50,8275.400,27809,N/A,34222.47,N/A
OTB_BACT_09-11-2025,St1_3,R1,FSC - FSC-H,SSC - SSC-H,413770,50,8275.400,2391,1406,2116.35,2282.42
OTB_BACT_09-11-2025,St1_3,R3,BL1 - BL1-H,SSC - SSC-H,259441,50,5188.820,39898,779,35418.10,928.50
OTB_BACT_09-11-2025,St1_3,R1,BL1 - BL1-H,SSC - SSC-H,413770,50,8275.400,27809,1406,34222.47,2282.42
OTB_BACT_09-11-2025,St1_3,R3,FSC - FSC-H,SSC - SSC-H,259441,50,5188.820,2181,779,1613.12,928.50
OTB_BACT_09-11-2025,St2_1,All Events,BL1 - BL1-H,N/A,393093,50,7861.860,27288,N/A,37392.02,N/A
OTB_BACT_09-11-2025,St2_1,R2,BL1 - BL1-H,N/A,309149,50,6182.980,31412,N/A,29547.92,N/A
OTB_BACT_09-11-2025,St2_1,R1,BL1 - BL1-H,N/A,393093,50,7861.860,27288,N/A,37392.02,N/A
OTB_BACT_09-11-2025,St2_1,R1,FSC - FSC-H,SSC - SSC-H,393093,50,7861.860,2732,1858,2720.87,2713.19
OTB_BACT_09-11-2025,St2_1,R3,BL1 - BL1-H,SSC - SSC-H,224449,50,4488.980,42048,868,40486.99,1107.95
OTB_BACT_09-11-2025,St2_1,R1,BL1 - BL1-H,SSC - SSC-H,393093,50,7861.860,27288,1858,37392.02,2713.19
OTB_BACT_09-11-2025,St2_1,R3,FSC - FSC-H,SSC - SSC-H,224449,50,4488.980,2294,868,1925.36,1107.95
OTB_BACT_09-11-2025,St2_2,All Events,BL1 - BL1-H,N/A,414055,50,8281.100,26133,N/A,35185.51,N/A
OTB_BACT_09-11-2025,St2_2,R2,BL1 - BL1-H,N/A,313613,50,6272.260,31289,N/A,28650.68,N/A
OTB_BACT_09-11-2025,St2_2,R1,BL1 - BL1-H,N/A,414055,50,8281.100,26133,N/A,35185.51,N/A
OTB_BACT_09-11-2025,St2_2,R1,FSC - FSC-H,SSC - SSC-H,414055,50,8281.100,2807,2101,2806.19,2893.36
OTB_BACT_09-11-2025,St2_2,R3,BL1 - BL1-H,SSC - SSC-H,222379,50,4447.580,42340,874,38792.30,1137.87
OTB_BACT_09-11-2025,St2_2,R1,BL1 - BL1-H,SSC - SSC-H,414055,50,8281.100,26133,2101,35185.51,2893.36
OTB_BACT_09-11-2025,St2_2,R3,FSC - FSC-H,SSC - SSC-H,222379,50,4447.580,2256,874,1826.27,1137.87
OTB_BACT_09-11-2025,St2_3,All Events,BL1 - BL1-H,N/A,405029,50,8100.580,27221,N/A,37250.32,N/A
OTB_BACT_09-11-2025,St2_3,R2,BL1 - BL1-H,N/A,318932,50,6378.640,31129,N/A,28692.94,N/A
OTB_BACT_09-11-2025,St2_3,R1,BL1 - BL1-H,N/A,405029,50,8100.580,27221,N/A,37250.32,N/A
OTB_BACT_09-11-2025,St2_3,R1,FSC - FSC-H,SSC - SSC-H,405029,50,8100.580,2679,1829,2664.82,2679.88
OTB_BACT_09-11-2025,St2_3,R3,BL1 - BL1-H,SSC - SSC-H,231942,50,4638.840,41824,872,40340.41,1112.38
OTB_BACT_09-11-2025,St2_3,R1,BL1 - BL1-H,SSC - SSC-H,405029,50,8100.580,27221,1829,37250.32,2679.88
OTB_BACT_09-11-2025,St2_3,R3,FSC - FSC-H,SSC - SSC-H,231942,50,4638.840,2267,872,1903.49,1112.38
