Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
OTB_BACT_8-13-25,Blank,All Events,BL1 - BL1-H,N/A,325,50,6.500,11141,N/A,12107.90,N/A
OTB_BACT_8-13-25,Blank,R2,BL1 - BL1-H,N/A,217,50,4.340,15123,N/A,13105.04,N/A
OTB_BACT_8-13-25,Blank,R1,BL1 - BL1-H,N/A,325,50,6.500,11141,N/A,12107.90,N/A
OTB_BACT_8-13-25,Blank,R1,FSC - FSC-H,SSC - SSC-H,325,50,6.500,3802,3871,3727.02,3478.04
OTB_BACT_8-13-25,Blank,R3,BL1 - BL1-H,SSC - SSC-H,26,50,0.520,35146,2072,20200.16,1619.68
OTB_BACT_8-13-25,Blank,R1,BL1 - BL1-H,SSC - SSC-H,325,50,6.500,11141,3871,12107.90,3478.04
OTB_BACT_8-13-25,Blank,R3,FSC - FSC-H,SSC - SSC-H,26,50,0.520,5198,2072,5924.28,1619.68
OTB_BACT_8-13-25,St1_1,All Events,BL1 - BL1-H,N/A,317781,50,6355.620,31424,N/A,40142.17,N/A
OTB_BACT_8-13-25,St1_1,R2,BL1 - BL1-H,N/A,258691,50,5173.820,35262,N/A,31770.33,N/A
OTB_BACT_8-13-25,St1_1,R1,BL1 - BL1-H,N/A,317781,50,6355.620,31424,N/A,40142.17,N/A
OTB_BACT_8-13-25,St1_1,R1,FSC - FSC-H,SSC - SSC-H,317781,50,6355.620,2764,1553,2995.57,2251.75
OTB_BACT_8-13-25,St1_1,R3,BL1 - BL1-H,SSC - SSC-H,201868,50,4037.360,44834,952,41548.04,1139.54
OTB_BACT_8-13-25,St1_1,R1,BL1 - BL1-H,SSC - SSC-H,317781,50,6355.620,31424,1553,40142.17,2251.75
OTB_BACT_8-13-25,St1_1,R3,FSC - FSC-H,SSC - SSC-H,201868,50,4037.360,2400,952,2092.71,1139.54
OTB_BACT_8-13-25,St1_2,All Events,BL1 - BL1-H,N/A,393364,50,7867.280,29973,N/A,38282.03,N/A
OTB_BACT_8-13-25,St1_2,R2,BL1 - BL1-H,N/A,336579,50,6731.580,32285,N/A,29337.18,N/A
OTB_BACT_8-13-25,St1_2,R1,BL1 - BL1-H,N/A,393364,50,7867.280,29973,N/A,38282.03,N/A
OTB_BACT_8-13-25,St1_2,R1,FSC - FSC-H,SSC - SSC-H,393364,50,7867.280,2666,1518,2884.98,2183.66
OTB_BACT_8-13-25,St1_2,R3,BL1 - BL1-H,SSC - SSC-H,257394,50,5147.880,40914,1072,38375.99,1263.79
OTB_BACT_8-13-25,St1_2,R1,BL1 - BL1-H,SSC - SSC-H,393364,50,7867.280,29973,1518,38282.03,2183.66
OTB_BACT_8-13-25,St1_2,R3,FSC - FSC-H,SSC - SSC-H,257394,50,5147.880,2431,1072,2307.47,1263.79
OTB_BACT_8-13-25,St1_3,All Events,BL1 - BL1-H,N/A,397469,50,7949.380,29632,N/A,38676.28,N/A
OTB_BACT_8-13-25,St1_3,R2,BL1 - BL1-H,N/A,340114,50,6802.280,31957,N/A,29102.73,N/A
OTB_BACT_8-13-25,St1_3,R1,BL1 - BL1-H,N/A,397469,50,7949.380,29632,N/A,38676.28,N/A
OTB_BACT_8-13-25,St1_3,R1,FSC - FSC-H,SSC - SSC-H,397469,50,7949.380,2646,1501,2840.70,2154.62
OTB_BACT_8-13-25,St1_3,R3,BL1 - BL1-H,SSC - SSC-H,260259,50,5205.180,40322,1071,37677.17,1259.82
OTB_BACT_8-13-25,St1_3,R1,BL1 - BL1-H,SSC - SSC-H,397469,50,7949.380,29632,1501,38676.28,2154.62
OTB_BACT_8-13-25,St1_3,R3,FSC - FSC-H,SSC - SSC-H,260259,50,5205.180,2422,1071,2269.48,1259.82
OTB_BACT_8-13-25,St2_1,All Events,BL1 - BL1-H,N/A,369920,50,7398.400,29835,N/A,40901.92,N/A
OTB_BACT_8-13-25,St2_1,R2,BL1 - BL1-H,N/A,316856,50,6337.120,31175,N/A,28465.32,N/A
OTB_BACT_8-13-25,St2_1,R1,BL1 - BL1-H,N/A,369920,50,7398.400,29835,N/A,40901.92,N/A
OTB_BACT_8-13-25,St2_1,R1,FSC - FSC-H,SSC - SSC-H,369920,50,7398.400,2802,1483,3119.76,2128.43
OTB_BACT_8-13-25,St2_1,R3,BL1 - BL1-H,SSC - SSC-H,241289,50,4825.780,40641,1079,42127.51,1303.31
OTB_BACT_8-13-25,St2_1,R1,BL1 - BL1-H,SSC - SSC-H,369920,50,7398.400,29835,1483,40901.92,2128.43
OTB_BACT_8-13-25,St2_1,R3,FSC - FSC-H,SSC - SSC-H,241289,50,4825.780,2599,1079,2695.79,1303.31
OTB_BACT_8-13-25,St2_2,All Events,BL1 - BL1-H,N/A,400478,50,8009.560,29002,N/A,39780.79,N/A
OTB_BACT_8-13-25,St2_2,R2,BL1 - BL1-H,N/A,335388,50,6707.760,31056,N/A,28700.73,N/A
OTB_BACT_8-13-25,St2_2,R1,BL1 - BL1-H,N/A,400478,50,8009.560,29002,N/A,39780.79,N/A
OTB_BACT_8-13-25,St2_2,R1,FSC - FSC-H,SSC - SSC-H,400478,50,8009.560,2862,1621,3316.61,2285.48
OTB_BACT_8-13-25,St2_2,R3,BL1 - BL1-H,SSC - SSC-H,244654,50,4893.080,41558,1100,41502.56,1322.48
OTB_BACT_8-13-25,St2_2,R1,BL1 - BL1-H,SSC - SSC-H,400478,50,8009.560,29002,1621,39780.79,2285.48
OTB_BACT_8-13-25,St2_2,R3,FSC - FSC-H,SSC - SSC-H,244654,50,4893.080,2577,1100,2723.79,1322.48
OTB_BACT_8-13-25,St2_3,All Events,BL1 - BL1-H,N/A,389486,50,7789.720,29164,N/A,39589.91,N/A
OTB_BACT_8-13-25,St2_3,R2,BL1 - BL1-H,N/A,326614,50,6532.280,31361,N/A,29168.06,N/A
OTB_BACT_8-13-25,St2_3,R1,BL1 - BL1-H,N/A,389486,50,7789.720,29164,N/A,39589.91,N/A
OTB_BACT_8-13-25,St2_3,R1,FSC - FSC-H,SSC - SSC-H,389486,50,7789.720,2808,1575,3223.99,2231.09
OTB_BACT_8-13-25,St2_3,R3,BL1 - BL1-H,SSC - SSC-H,239663,50,4793.260,41724,1089,41330.50,1304.83
OTB_BACT_8-13-25,St2_3,R1,BL1 - BL1-H,SSC - SSC-H,389486,50,7789.720,29164,1575,39589.91,2231.09
OTB_BACT_8-13-25,St2_3,R3,FSC - FSC-H,SSC - SSC-H,239663,50,4793.260,2548,1089,2658.72,1304.83
OTB_BACT_8-13-25,St3_1,All Events,BL1 - BL1-H,N/A,280227,50,5604.540,29683,N/A,35664.58,N/A
OTB_BACT_8-13-25,St3_1,R2,BL1 - BL1-H,N/A,243234,50,4864.680,31756,N/A,27376.79,N/A
OTB_BACT_8-13-25,St3_1,R1,BL1 - BL1-H,N/A,280227,50,5604.540,29683,N/A,35664.58,N/A
OTB_BACT_8-13-25,St3_1,R1,FSC - FSC-H,SSC - SSC-H,280227,50,5604.540,2713,1367,3090.35,1967.73
OTB_BACT_8-13-25,St3_1,R3,BL1 - BL1-H,SSC - SSC-H,185464,50,3709.280,40144,1003,35984.98,1155.03
