Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
OTB_BACT_7-18-2025,Blank,All Events,BL1 - BL1-H,N/A,434,50,8.680,24925,N/A,49437.83,N/A
OTB_BACT_7-18-2025,Blank,R2,BL1 - BL1-H,N/A,239,50,4.780,34384,N/A,36684.31,N/A
OTB_BACT_7-18-2025,Blank,R1,BL1 - BL1-H,N/A,434,50,8.680,24925,N/A,49437.83,N/A
OTB_BACT_7-18-2025,Blank,R1,FSC - FSC-H,SSC - SSC-H,434,50,8.680,2653,3261,2763.47,3488.42
OTB_BACT_7-18-2025,Blank,R3,BL1 - BL1-H,SSC - SSC-H,114,50,2.280,75039,1744,72430.98,1941.45
OTB_BACT_7-18-2025,Blank,R1,BL1 - BL1-H,SSC - SSC-H,434,50,8.680,24925,3261,49437.83,3488.42
OTB_BACT_7-18-2025,Blank,R3,FSC - FSC-H,SSC - SSC-H,114,50,2.280,2897,1744,3749.83,1941.45
OTB_BACT_7-18-2025,St1_1,All Events,BL1 - BL1-H,N/A,460053,50,9201.060,30593,N/A,36448.01,N/A
OTB_BACT_7-18-2025,St1_1,R2,BL1 - BL1-H,N/A,409593,50,8191.860,32461,N/A,28980.42,N/A
OTB_BACT_7-18-2025,St1_1,R1,BL1 - BL1-H,N/A,460053,50,9201.060,30593,N/A,36448.01,N/A
OTB_BACT_7-18-2025,St1_1,R1,FSC - FSC-H,SSC - SSC-H,460053,50,9201.060,2792,1490,3443.01,2135.81
OTB_BACT_7-18-2025,St1_1,R3,BL1 - BL1-H,SSC - SSC-H,326098,50,6521.960,38989,1032,35924.90,1231.76
OTB_BACT_7-18-2025,St1_1,R1,BL1 - BL1-H,SSC - SSC-H,460053,50,9201.060,30593,1490,36448.01,2135.81
OTB_BACT_7-18-2025,St1_1,R3,FSC - FSC-H,SSC - SSC-H,326098,50,6521.960,2393,1032,2409.52,1231.76
OTB_BACT_7-18-2025,St1_2,All Events,BL1 - BL1-H,N/A,465007,50,9300.140,30255,N/A,35520.40,N/A
OTB_BACT_7-18-2025,St1_2,R2,BL1 - BL1-H,N/A,413098,50,8261.960,32251,N/A,28736.77,N/A
OTB_BACT_7-18-2025,St1_2,R1,BL1 - BL1-H,N/A,465007,50,9300.140,30255,N/A,35520.40,N/A
OTB_BACT_7-18-2025,St1_2,R1,FSC - FSC-H,SSC - SSC-H,465007,50,9300.140,2760,1445,3379.07,2083.82
OTB_BACT_7-18-2025,St1_2,R3,BL1 - BL1-H,SSC - SSC-H,325522,50,6510.440,39059,1016,35341.09,1209.40
OTB_BACT_7-18-2025,St1_2,R1,BL1 - BL1-H,SSC - SSC-H,465007,50,9300.140,30255,1445,35520.40,2083.82
OTB_BACT_7-18-2025,St1_2,R3,FSC - FSC-H,SSC - SSC-H,325522,50,6510.440,2372,1016,2304.78,1209.40
OTB_BACT_7-18-2025,St1_3,All Events,BL1 - BL1-H,N/A,471567,50,9431.340,30230,N/A,35435.96,N/A
OTB_BACT_7-18-2025,St1_3,R2,BL1 - BL1-H,N/A,419850,50,8397.000,32143,N/A,28588.96,N/A
OTB_BACT_7-18-2025,St1_3,R1,BL1 - BL1-H,N/A,471567,50,9431.340,30230,N/A,35435.96,N/A
OTB_BACT_7-18-2025,St1_3,R1,FSC - FSC-H,SSC - SSC-H,471567,50,9431.340,2743,1452,3372.42,2092.16
OTB_BACT_7-18-2025,St1_3,R3,BL1 - BL1-H,SSC - SSC-H,331664,50,6633.280,38858,1016,35368.38,1210.00
OTB_BACT_7-18-2025,St1_3,R1,BL1 - BL1-H,SSC - SSC-H,471567,50,9431.340,30230,1452,35435.96,2092.16
OTB_BACT_7-18-2025,St1_3,R3,FSC - FSC-H,SSC - SSC-H,331664,50,6633.280,2353,1016,2321.88,1210.00
OTB_BACT_7-18-2025,St2_1,All Events,BL1 - BL1-H,N/A,276042,50,5520.840,30024,N/A,31444.46,N/A
OTB_BACT_7-18-2025,St2_1,R2,BL1 - BL1-H,N/A,250754,50,5015.080,31752,N/A,25810.25,N/A
OTB_BACT_7-18-2025,St2_1,R1,BL1 - BL1-H,N/A,276042,50,5520.840,30024,N/A,31444.46,N/A
OTB_BACT_7-18-2025,St2_1,R1,FSC - FSC-H,SSC - SSC-H,276042,50,5520.840,2415,1168,2605.12,1698.12
OTB_BACT_7-18-2025,St2_1,R3,BL1 - BL1-H,SSC - SSC-H,210175,50,4203.500,36396,883,30502.56,1002.62
OTB_BACT_7-18-2025,St2_1,R1,BL1 - BL1-H,SSC - SSC-H,276042,50,5520.840,30024,1168,31444.46,1698.12
OTB_BACT_7-18-2025,St2_1,R3,FSC - FSC-H,SSC - SSC-H,210175,50,4203.500,2200,883,1942.24,1002.62
OTB_BACT_7-18-2025,St2_2,All Events,BL1 - BL1-H,N/A,273044,50,5460.880,30290,N/A,32104.29,N/A
OTB_BACT_7-18-2025,St2_2,R2,BL1 - BL1-H,N/A,247694,50,4953.880,32043,N/A,26049.97,N/A
OTB_BACT_7-18-2025,St2_2,R1,BL1 - BL1-H,N/A,273044,50,5460.880,30290,N/A,32104.29,N/A
OTB_BACT_7-18-2025,St2_2,R1,FSC - FSC-H,SSC - SSC-H,273044,50,5460.880,2436,1177,2621.35,1696.00
OTB_BACT_7-18-2025,St2_2,R3,BL1 - BL1-H,SSC - SSC-H,209828,50,4196.560,36434,886,30703.12,998.20
OTB_BACT_7-18-2025,St2_2,R1,BL1 - BL1-H,SSC - SSC-H,273044,50,5460.880,30290,1177,32104.29,1696.00
OTB_BACT_7-18-2025,St2_2,R3,FSC - FSC-H,SSC - SSC-H,209828,50,4196.560,2214,886,1993.11,998.20
OTB_BACT_7-18-2025,St2_3,All Events,BL1 - BL1-H,N/A,278115,50,5562.300,30231,N/A,32113.44,N/A
OTB_BACT_7-18-2025,St2_3,R2,BL1 - BL1-H,N/A,252358,50,5047.160,31993,N/A,25950.06,N/A
OTB_BACT_7-18-2025,St2_3,R1,BL1 - BL1-H,N/A,278115,50,5562.300,30231,N/A,32113.44,N/A
OTB_BACT_7-18-2025,St2_3,R1,FSC - FSC-H,SSC - SSC-H,278115,50,5562.300,2404,1169,2601.67,1689.06
OTB_BACT_7-18-2025,St2_3,R3,BL1 - BL1-H,SSC - SSC-H,214195,50,4283.900,36283,887,30491.39,1006.60
OTB_BACT_7-18-2025,St2_3,R1,BL1 - BL1-H,SSC - SSC-H,278115,50,5562.300,30231,1169,32113.44,1689.06
OTB_BACT_7-18-2025,St2_3,R3,FSC - FSC-H,SSC - SSC-H,214195,50,4283.900,2196,887,1999.28,1006.60
OTB_BACT_7-18-2025,St3_1,All Events,BL1 - BL1-H,N/A,242506,50,4850.120,30408,N/A,32514.66,N/A
OTB_BACT_7-18-2025,St3_1,R2,BL1 - BL1-H,N/A,217148,50,4342.960,32462,N/A,25529.03,N/A
OTB_BACT_7-18-2025,St3_1,R1,BL1 - BL1-H,N/A,242506,50,4850.120,30408,N/A,32514.66,N/A
OTB_BACT_7-18-2025,St3_1,R1,FSC - FSC-H,SSC - SSC-H,242506,50,4850.120,2608,1318,3162.87,1823.11
OTB_BACT_7-18-2025,St3_1,R3,BL1 - BL1-H,SSC - SSC-H,179494,50,3589.880,37464,939,31475.51,1062.01
OTB_BACT_7-18-2025,St3_1,R1,BL1 - BL1-H,SSC - SSC-H,242506,50,4850.120,30408,1318,32514.66,1823.11
OTB_BACT_7-18-2025,St3_1,R3,FSC - FSC-H,SSC - SSC-H,179494,50,3589.880,2311,939,2479.10,1062.01
OTB_BACT_7-18-2025,St3_2,All Events,BL1 - BL1-H,N/A,242266,50,4845.320,30697,N/A,32120.68,N/A
OTB_BACT_7-18-2025,St3_2,R2,BL1 - BL1-H,N/A,217385,50,4347.700,32774,N/A,25639.82,N/A
OTB_BACT_7-18-2025,St3_2,R1,BL1 - BL1-H,N/A,242266,50,4845.320,30697,N/A,32120.68,N/A
OTB_BACT_7-18-2025,St3_2,R1,FSC - FSC-H,SSC - SSC-H,242266,50,4845.320,2634,1311,3197.45,1794.92
OTB_BACT_7-18-2025,St3_2,R3,BL1 - BL1-H,SSC - SSC-H,181920,50,3638.400,37415,952,31039.86,1092.17
OTB_BACT_7-18-2025,St3_2,R1,BL1 - BL1-H,SSC - SSC-H,242266,50,4845.320,30697,1311,32120.68,1794.92
OTB_BACT_7-18-2025,St3_2,R3,FSC - FSC-H,SSC - SSC-H,181920,50,3638.400,2369,952,2674.01,1092.17
OTB_BACT_7-18-2025,St3_3,All Events,BL1 - BL1-H,N/A,252562,50,5051.240,30776,N/A,34892.98,N/A
OTB_BACT_7-18-2025,St3_3,R2,BL1 - BL1-H,N/A,225339,50,4506.780,32717,N/A,25666.25,N/A
OTB_BACT_7-18-2025,St3_3,R1,BL1 - BL1-H,N/A,252562,50,5051.240,30776,N/A,34892.98,N/A
OTB_BACT_7-18-2025,St3_3,R1,FSC - FSC-H,SSC - SSC-H,252562,50,5051.240,2665,1321,3260.95,1811.38
OTB_BACT_7-18-2025,St3_3,R3,BL1 - BL1-H,SSC - SSC-H,188144,50,3762.880,37636,958,32142.80,1106.33
OTB_BACT_7-18-2025,St3_3,R1,BL1 - BL1-H,SSC - SSC-H,252562,50,5051.240,30776,1321,34892.98,1811.38
OTB_BACT_7-18-2025,St3_3,R3,FSC - FSC-H,SSC - SSC-H,188144,50,3762.880,2377,958,2702.45,1106.33
OTB_BACT_7-18-2025,St4_1,All Events,BL1 - BL1-H,N/A,220533,50,4410.660,30566,N/A,31738.78,N/A
OTB_BACT_7-18-2025,St4_1,R2,BL1 - BL1-H,N/A,199410,50,3988.200,32264,N/A,24495.83,N/A
OTB_BACT_7-18-2025,St4_1,R1,BL1 - BL1-H,N/A,220533,50,4410.660,30566,N/A,31738.78,N/A
OTB_BACT_7-18-2025,St4_1,R1,FSC - FSC-H,SSC - SSC-H,220533,50,4410.660,2509,1240,2798.82,1662.09
OTB_BACT_7-18-2025,St4_1,R3,BL1 - BL1-H,SSC - SSC-H,166473,50,3329.460,37149,921,30731.57,1052.24
OTB_BACT_7-18-2025,St4_1,R1,BL1 - BL1-H,SSC - SSC-H,220533,50,4410.660,30566,1240,31738.78,1662.09
OTB_BACT_7-18-2025,St4_1,R3,FSC - FSC-H,SSC - SSC-H,166473,50,3329.460,2300,921,2410.76,1052.24
OTB_BACT_7-18-2025,St4_3,All Events,BL1 - BL1-H,N/A,208323,50,4166.460,29657,N/A,30416.28,N/A
OTB_BACT_7-18-2025,St4_3,R2,BL1 - BL1-H,N/A,188598,50,3771.960,31384,N/A,23932.29,N/A
OTB_BACT_7-18-2025,St4_3,R1,BL1 - BL1-H,N/A,208323,50,4166.460,29657,N/A,30416.28,N/A
OTB_BACT_7-18-2025,St4_3,R1,FSC - FSC-H,SSC - SSC-H,208323,50,4166.460,2457,1159,2810.54,1616.90
OTB_BACT_7-18-2025,St4_3,R3,BL1 - BL1-H,SSC - SSC-H,150716,50,3014.320,37365,830,29561.07,928.22
OTB_BACT_7-18-2025,St4_3,R1,BL1 - BL1-H,SSC - SSC-H,208323,50,4166.460,29657,1159,30416.28,1616.90
OTB_BACT_7-18-2025,St4_3,R3,FSC - FSC-H,SSC - SSC-H,150716,50,3014.320,2148,830,1826.65,928.22
OTB_BACT_7-18-2025,St5_1,All Events,BL1 - BL1-H,N/A,216363,50,4327.260,28402,N/A,30100.00,N/A
OTB_BACT_7-18-2025,St5_1,R2,BL1 - BL1-H,N/A,191053,50,3821.060,30752,N/A,24288.71,N/A
OTB_BACT_7-18-2025,St5_1,R1,BL1 - BL1-H,N/A,216363,50,4327.260,28402,N/A,30100.00,N/A
OTB_BACT_7-18-2025,St5_1,R1,FSC - FSC-H,SSC - SSC-H,216363,50,4327.260,2504,1335,2856.79,1913.58
OTB_BACT_7-18-2025,St5_1,R3,BL1 - BL1-H,SSC - SSC-H,148859,50,2977.180,37261,853,30183.24,922.45
OTB_BACT_7-18-2025,St5_1,R1,BL1 - BL1-H,SSC - SSC-H,216363,50,4327.260,28402,1335,30100.00,1913.58
OTB_BACT_7-18-2025,St5_1,R3,FSC - FSC-H,SSC - SSC-H,148859,50,2977.180,2147,853,1819.41,922.45
OTB_BACT_7-18-2025,St5_2,All Events,BL1 - BL1-H,N/A,227011,50,4540.220,28759,N/A,30484.16,N/A
OTB_BACT_7-18-2025,St5_2,R2,BL1 - BL1-H,N/A,201183,50,4023.660,31118,N/A,24640.44,N/A
OTB_BACT_7-18-2025,St5_2,R1,BL1 - BL1-H,N/A,227011,50,4540.220,28759,N/A,30484.16,N/A
OTB_BACT_7-18-2025,St5_2,R1,FSC - FSC-H,SSC - SSC-H,227011,50,4540.220,2560,1396,2983.93,1949.77
OTB_BACT_7-18-2025,St5_2,R3,BL1 - BL1-H,SSC - SSC-H,161161,50,3223.220,36596,899,29810.93,985.24
OTB_BACT_7-18-2025,St5_2,R1,BL1 - BL1-H,SSC - SSC-H,227011,50,4540.220,28759,1396,30484.16,1949.77
OTB_BACT_7-18-2025,St5_2,R3,FSC - FSC-H,SSC - SSC-H,161161,50,3223.220,2201,899,2075.16,985.24
OTB_BACT_7-18-2025,St5_3,All Events,BL1 - BL1-H,N/A,225735,50,4514.700,28680,N/A,31081.80,N/A
OTB_BACT_7-18-2025,St5_3,R2,BL1 - BL1-H,N/A,199463,50,3989.260,30991,N/A,24577.75,N/A
OTB_BACT_7-18-2025,St5_3,R1,BL1 - BL1-H,N/A,225735,50,4514.700,28680,N/A,31081.80,N/A
OTB_BACT_7-18-2025,St5_3,R1,FSC - FSC-H,SSC - SSC-H,225735,50,4514.700,2514,1384,2906.56,1943.54
OTB_BACT_7-18-2025,St5_3,R3,BL1 - BL1-H,SSC - SSC-H,158528,50,3170.560,36836,888,30740.84,968.63
OTB_BACT_7-18-2025,St5_3,R1,BL1 - BL1-H,SSC - SSC-H,225735,50,4514.700,28680,1384,31081.80,1943.54
OTB_BACT_7-18-2025,St5_3,R3,FSC - FSC-H,SSC - SSC-H,158528,50,3170.560,2166,888,1975.76,968.63
OTB_BACT_7-18-2025,St6_1,All Events,BL1 - BL1-H,N/A,276805,50,5536.100,27655,N/A,28563.62,N/A
OTB_BACT_7-18-2025,St6_1,R2,BL1 - BL1-H,N/A,240217,50,4804.340,30746,N/A,24195.65,N/A
OTB_BACT_7-18-2025,St6_1,R1,BL1 - BL1-H,N/A,276805,50,5536.100,27655,N/A,28563.62,N/A
OTB_BACT_7-18-2025,St6_1,R1,FSC - FSC-H,SSC - SSC-H,276805,50,5536.100,2397,1541,2210.16,2114.16
OTB_BACT_7-18-2025,St6_1,R3,BL1 - BL1-H,SSC - SSC-H,190753,50,3815.060,36134,917,27278.31,950.92
OTB_BACT_7-18-2025,St6_1,R1,BL1 - BL1-H,SSC - SSC-H,276805,50,5536.100,27655,1541,28563.62,2114.16
OTB_BACT_7-18-2025,St6_1,R3,FSC - FSC-H,SSC - SSC-H,190753,50,3815.060,2105,917,1435.50,950.92
OTB_BACT_7-18-2025,St6_2,All Events,BL1 - BL1-H,N/A,265732,50,5314.640,28022,N/A,28396.45,N/A
OTB_BACT_7-18-2025,St6_2,R2,BL1 - BL1-H,N/A,234891,50,4697.820,30634,N/A,24004.01,N/A
OTB_BACT_7-18-2025,St6_2,R1,BL1 - BL1-H,N/A,265732,50,5314.640,28022,N/A,28396.45,N/A
OTB_BACT_7-18-2025,St6_2,R1,FSC - FSC-H,SSC - SSC-H,265732,50,5314.640,2422,1498,2264.52,2086.96
OTB_BACT_7-18-2025,St6_2,R3,BL1 - BL1-H,SSC - SSC-H,184965,50,3699.300,36332,899,27301.88,942.26
OTB_BACT_7-18-2025,St6_2,R1,BL1 - BL1-H,SSC - SSC-H,265732,50,5314.640,28022,1498,28396.45,2086.96
