Plate,Sample,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,X Mean,Y Mean,X SD,Y SD
OTB_BACT_7-1-2025,Blank,All Events,BL1 - BL1-H,N/A,1434,50,28.680,30490,N/A,59353.16,N/A
OTB_BACT_7-1-2025,Blank,R2,BL1 - BL1-H,N/A,1060,50,21.200,29948,N/A,40646.34,N/A
OTB_BACT_7-1-2025,Blank,R1,BL1 - BL1-H,N/A,1434,50,28.680,30490,N/A,59353.16,N/A
OTB_BACT_7-1-2025,Blank,R1,FSC - FSC-H,SSC - SSC-H,1434,50,28.680,2438,2277,2440.78,2327.69
OTB_BACT_7-1-2025,Blank,R3,BL1 - BL1-H,SSC - SSC-H,441,50,8.820,77067,2542,85545.80,2164.81
OTB_BACT_7-1-2025,Blank,R1,BL1 - BL1-H,SSC - SSC-H,1434,50,28.680,30490,2277,59353.16,2327.69
OTB_BACT_7-1-2025,Blank,R3,FSC - FSC-H,SSC - SSC-H,441,50,8.820,3120,2542,3430.14,2164.81
OTB_BACT_7-1-2025,St1_1,All Events,BL1 - BL1-H,N/A,426909,50,8538.180,30726,N/A,42357.58,N/A
OTB_BACT_7-1-2025,St1_1,R2,BL1 - BL1-H,N/A,340308,50,6806.160,34801,N/A,32610.60,N/A
OTB_BACT_7-1-2025,St1_1,R1,BL1 - BL1-H,N/A,426909,50,8538.180,30726,N/A,42357.58,N/A
OTB_BACT_7-1-2025,St1_1,R1,FSC - FSC-H,SSC - SSC-H,426909,50,8538.180,3094,2079,3592.80,2709.95
OTB_BACT_7-1-2025,St1_1,R3,BL1 - BL1-H,SSC - SSC-H,242688,50,4853.760,47179,1175,43452.40,1417.48
OTB_BACT_7-1-2025,St1_1,R1,BL1 - BL1-H,SSC - SSC-H,426909,50,8538.180,30726,2079,42357.58,2709.95
OTB_BACT_7-1-2025,St1_1,R3,FSC - FSC-H,SSC - SSC-H,242688,50,4853.760,2638,1175,2838.58,1417.48
OTB_BACT_7-1-2025,St1_2,All Events,BL1 - BL1-H,N/A,435551,50,8711.020,30246,N/A,41559.46,N/A
OTB_BACT_7-1-2025,St1_2,R2,BL1 - BL1-H,N/A,343779,50,6875.580,34737,N/A,32834.64,N/A
OTB_BACT_7-1-2025,St1_2,R1,BL1 - BL1-H,N/A,435551,50,8711.020,30246,N/A,41559.46,N/A
OTB_BACT_7-1-2025,St1_2,R1,FSC - FSC-H,SSC - SSC-H,435551,50,8711.020,3121,2127,3595.20,2738.48
OTB_BACT_7-1-2025,St1_2,R3,BL1 - BL1-H,SSC - SSC-H,243739,50,4874.780,47188,1177,43348.11,1416.26
OTB_BACT_7-1-2025,St1_2,R1,BL1 - BL1-H,SSC - SSC-H,435551,50,8711.020,30246,2127,41559.46,2738.48
OTB_BACT_7-1-2025,St1_2,R3,FSC - FSC-H,SSC - SSC-H,243739,50,4874.780,2643,1177,2832.89,1416.26
OTB_BACT_7-1-2025,St1_3,All Events,BL1 - BL1-H,N/A,441802,50,8836.040,29900,N/A,41731.26,N/A
OTB_BACT_7-1-2025,St1_3,R2,BL1 - BL1-H,N/A,348467,50,6969.340,34259,N/A,32468.68,N/A
OTB_BACT_7-1-2025,St1_3,R1,BL1 - BL1-H,N/A,441802,50,8836.040,29900,N/A,41731.26,N/A
OTB_BACT_7-1-2025,St1_3,R1,FSC - FSC-H,SSC - SSC-H,441802,50,8836.040,3097,2145,3573.14,2754.32
OTB_BACT_7-1-2025,St1_3,R3,BL1 - BL1-H,SSC - SSC-H,245586,50,4911.720,46766,1183,43067.06,1418.23
OTB_BACT_7-1-2025,St1_3,R1,BL1 - BL1-H,SSC - SSC-H,441802,50,8836.040,29900,2145,41731.26,2754.32
OTB_BACT_7-1-2025,St1_3,R3,FSC - FSC-H,SSC - SSC-H,245586,50,4911.720,2612,1183,2798.40,1418.23
